"offer.date","IPO.name","Ticker","CUSIP","ADR.(2=ADR)","VC","Dual","Post-issue.shares","Internet","CRSP.Perm","Founding","Rollup","X13","X14"
"20130919","Bind Therapeutics Inc","BIND","05548N107","1","1","0",".","0","14148",2006,"0",NA,NA
"20130919","ClubCorp Holdings Inc","MYCC","18948M108","1","0","0",".","0","14131",1957,"0",NA,NA
"20130919","FireEye Inc","FEYE","31816Q101","1","1","0",".","1","14159",2004,"0",NA,NA
"20130919","Rocket Fuel Inc","FUEL","773111109","1","1","0",".","1","14164",2008,"0",NA,NA
"20130919","THL Credit Senior Loan Fund","TSLF",NA,"6","0",".","6600000","0","14142",-99,"0",NA,NA
"20130925","Capitala Finance","CPTA","14054R106","1","0","0",".","0","14151",2013,"0",NA,NA
"20130925","Evoke Pharma","EVOK","30049G104","1","1","0",".","0","14158",2007,"0",NA,NA
"20130925","Foundation Medicine","FMI","350465100","1","1","0",".","0","14160",2009,"0",NA,NA
"20130925","Ophthotech","OPHT","683745103","1","1","0",".","0","14167",2007,"0",NA,NA
"20130926","Applied Optoelectronics","AAOI","03823U102","1","1","0",".","0","14145",1997,"0",NA,NA
"20130926","Center Coast MLP and Infrast","CEN","151461100","7","0","0",".","0","14128",2013,"0",NA,NA
"20130926","Covisint","COVS","22357R103","1","0","0",".","0","14150",2008,"0",NA,NA
"20130926","Montage Technology Group Ltd","MONT","G6209T105","1","1","0",".","0","14165",2004,"0",NA,NA
"20130927","Enzymotec Ltd","ENZY","M4059L101","1","2","0",".","0","14157",1998,"0",NA,NA
"20130927","Pattern Energy Group","PEGI","70338P100","1","0","1","51083283","0","14168",2009,"0",NA,NA
"20130927","Premier Inc","PINC","74051N102","1","0","1","140760000","0","14169",1969,"0",NA,NA
"20130927","RingCentral","RNG","US76680R2","1","1","1","60749000","1","14136",1999,"0",NA,NA
"20130927","Violin Memory Inc","VMEM","92763A101","1","1","0",".","0","14143",2005,"0",NA,NA
"20131001","Fate Therapeutics","FATE","31189P102","1","1","0",".","0","14245",2007,"0",NA,NA
"20131002","Burlington Stores Inc","BURL","122017106","1","0","0",".","0","14182",1972,"0",NA,NA
"20131002","Empire State Realty Trust","ESRT","292104106","1","0","0",".","0","14196",1934,"0",NA,NA
"20131002","RE/MAX Holdings","RMAX","75524W108","1","0","1","29343000","0","14221",1973,"0",NA,NA
"20131004","Cherry Hill Mortgage Inv","CHMI","164651101","1","0","0",".","0","14183",2012,"0",NA,NA
"20131004","OCI Partners LP","OCIP","67091N108","1","0","0",".","0","14214",2013,"0",NA,NA
"20131004","Potbelly Corp","PBPB","73754Y100","1","2","0",".","0","14258",1977,"0",NA,NA
"20131009","LDR Holding","LDRH","50185U105","1","2","0",".","0","14256",2000,"0",NA,NA
"20131009","QTS Realty Trust","QTS","74736A103","1","0","0",".","0","14220",-99,"0",NA,NA
"20131009","SFX Entertainment","SFXE","784178303","1","0","0",".","0","14261",2000,"1",NA,NA
"20131010","Antero Resources","AR","03674X106","1","2","0",".","0","14179",2002,"1",NA,NA
"20131010","MacroGenics","MGNX","556099109","1","1","0",".","0","14257",2000,"0",NA,NA
"20131010","Stonegate Mortgage","SGM","86181Q300","1","2","0",".","0","14230",2005,"0",NA,NA
"20131010","Western Refining Logistics LP","WNRL","95931Q205","1","0","1","45622000","0","14233",2013,"0",NA,NA
"20131016","Plains GP Holdings","PAGP","72651A108","1","0","1","610411867","0","14215",2000,"0",NA,NA
"20131016","Springleaf Holdings","LEAF","85172J101","1","0","0",".","0","14229",1927,"0",NA,NA
"20131016","Veeva Systems","VEEV","922475108","1","1","1","122252440","1","14231",2007,"0",NA,NA
"20131017","ADMA Biologics","ADMA","000899104","1","1","0",".","0","15056",2004,"0",NA,NA
"20131018","voxeljet AG","VJET","92912L107","2","1","1","15600000","0","14232",1999,"0",NA,NA
"20131025","Aerie Pharmaceuticals","AERI","00771V108","1","1","0",".","0","14238",2005,"0",NA,NA
"20131025","CommScope Holding","COMM","20337X109","1","0","0",".","0","14239",1977,"0",NA,NA
"20131025","Endurance Interntl Group Hold","EIGI","29272B105","1","2","0",".","1","14244",1997,"0",NA,NA
"20131025","Global Defense & National Sec","GDEF","37953N108","1","0","0",".","0","14249",2013,"0",NA,NA
"20131025","Sprague Resources LP","SRLP","849343108","1","0","1","20144000","0","14228",1870,"0",NA,NA
"20131028","Ares Multi-Strategy Credit Fun","ARMF","04014Q108","6","0","0",".","0","14180",2013,"0",NA,NA
"20131029","Quartet Merger","QTETU","747717304","1","0","1","12303000","0","14353",2013,"0",NA,NA
"20131030","Brixmor Property Group","BRX","11120U105","1","0","0",".","0","14181",2010,"0",NA,NA
"20131030","Criteo SA","CRTO","226718104","2","1","0",".","0","14240",2005,"0",NA,NA
"20131030","Surgical Care Affiliates","SCAI","86881L106","1","0","0",".","0","14260",1982,"0",NA,NA
"20131030","Veracyte","VCYT","92337F107","1","1","0",".","0","14263",2006,"0",NA,NA
"20131031","58.com","WUBA","31680Q104","2","1","1","77788347","1","14209",2005,"0",NA,NA
"20131031","Essent Group Ltd","ESNT","G3198U102","1","2","0",".","0","14235",2008,"0",NA,NA
"20131031","Marcus & Millichap","MMI","566324109","1","0","0",".","0","14213",1971,"0",NA,NA
"20131101","Container Store Group","TCS","210751103","1","0","0",".","0","14274",1978,"0",NA,NA
"20131101","Qunar Cayman Islands Ltd","QUNR","74906P104","2","1","1","123670000","1","14320",2005,"0",NA,NA
"20131106","Arc Logistics Partners LP","ARCX","03879N101","1","0","1","12162162","0","14267",-99,"0",NA,NA
"20131106","Barracuda Networks","CUDA","068323104","1","1","0",".","0","14271",2003,"0",NA,NA
"20131106","Blue Capital Reinsurance H","BCRH","G1190F10","1","0","0",".","0","14298",2013,"0",NA,NA
"20131106","Karyopharm Therapeutics","KPTI","48576U106","1","1","0",".","0","14316",2008,"0",NA,NA
"20131106","Wix.com Ltd","WIX","M98068105","1","1","0",".","1","14326",2006,"0",NA,NA
"20131107","LGI Homes","LGIH","50187T106","1","0","0",".","0","14317",2003,"0",NA,NA
"20131107","Mavenir Systems","MVNR","577675101","1","1","0",".","0","14290",2005,"0",NA,NA
"20131107","Midcoast Energy Partners LP","MEP","59564N103","1","0","1","46143000","0","14291",2012,"0",NA,NA
"20131107","Norcraft Companies","NCFT","65557Y105","1","0","0",".","0","14292",1966,"0",NA,NA
"20131107","Stonecastle Financial","BANX","861760104","1","0","0",".","0","14302",-99,"0",NA,NA
"20131107","Twitter","TWTR","90184L102","1","1","0",".","1","14295",2006,"0",NA,NA
"20131108","JGWPT Holdings LLC","JGW","46617M109","1","2","1","42122000","0","14288",1995,"0",NA,NA
"20131108","NMI Holdings","NMIH","629209305","1","2","0",".","0","14318",2011,"0",NA,NA
"20131113","Chegg","CHGG","163092109","1","1","0",".","1","14273",2005,"0",NA,NA
"20131113","Dynagas LNG Partners LP","DLNG","Y2188B108","1","0","1","38250000","0","14308",2004,"0",NA,NA
"20131113","Extended Stay America","STAY","30224P200","1","0","0",".","0","14279",1995,"0",NA,NA
"20131113","Levy Acquisition","LEVYU","52748T203","1","0","1","18750000","0","14433",-99,"0",NA,NA
"20131114","Houghton Mifflin Harcourt","HMHC","44157R109","1","0","0",".","0","14312",1905,"0",NA,NA
"20131114","Tandem Diabetes Care","TNDM","875372104","1","1","0",".","0","14325",2006,"0",NA,NA
"20131115","Relypsa","RLYP","75953110","1","1","0",".","0","14321",2007,"0",NA,NA
"20131115","Zulily","ZU","989774104","1","1","1","122065331","1","14327",2009,"0",NA,NA
"20131121","Navigator Holdings Ltd","NVGS","Y62132108","1","2","0",".","0","14301",1997,"0",NA,NA
"20131122","500.com Ltd","WBAI","33829R100","2","0","2",".","1","14280",2001,"0",NA,NA
"20131122","Ideal Power","IPWR","451622104","1","1","0",".","0","14313",2007,"0",NA,NA
"20131122","Oxford Immunotec Global PLC","OXFD","G6855A10","1","1","0",".","0","14319",2002,"0",NA,NA
"20131122","Sungy Mobile Ltd","GOMO","86737M100","2","1","1","32355143","0","14311",2005,"0",NA,NA
"20131122","Vince Holding (Apparel)","VNCE","92719W108","1","0","0",".","0","14296",1961,"0",NA,NA
"20131125","Goldman Sachs MLP Income","GMZ","38147W103","7","0","0",".","0","14287",2013,"0",NA,NA
"20131202","Xencor Inc","XNCR","98401F105","1","1","0",".","0","14359",1997,"0",NA,NA
"20131210","Autohome Inc","ATHM","05278C107","2","0","1","105136436","1","14332",2008,"0",NA,NA
"20131210","Valero Energy Partners LP","VLP","91914J102","1","0","1","58755080","0","14342",1980,"0",NA,NA
"20131212","ARAMARK Holdings Corp","ARMK","03852U106","1","0","0",".","0","14329",1959,"0",NA,NA
"20131212","CatchMark Timber Trust Inc","CTT","14912Y202","1","0","1","23428000","0","14334",2005,"0",NA,NA
"20131212","Hilton Worldwide Holdings Inc","HLT","43300A104","1","0","0",".","0","14338",1919,"0",NA,NA
"20131212","Kindred Biosciences Inc","KIN","494577109","1","0","0",".","0","14352",2012,"0",NA,NA
"20131212","Tetralogic Pharmaceuticals","TLOG","88165U109","1","1","0",".","0","14356",2001,"0",NA,NA
"20131213","Cheniere Energy Partners LP H","CQH","16411W108","1","0","0",".","0","14335",1996,"0",NA,NA
"20131213","Fidelity & Guaranty Life","FGL","315785105","1","0","0",".","0","14337",1963,"0",NA,NA
"20131213","Nimble Storage Inc","NMBL","65440R101","1","1","0",".","0","14340",2007,"0",NA,NA
"20131218","AMC Entertainment Holdings","AMC","00165C104","1","0","1","95053000","0","14328",1920,"0",NA,NA
"20131218","Cambridge Capital Acquisition","CAMBU","13215Q10","1","0","1","90125000","0","14421",-99,"0",NA,NA
"20140110","GlycoMimetics","GLYC","38000Q102","1","1","0",".","0","14431",2003,"0",NA,NA
"20140114","Coastway Bancorp Inc","CWAY","190632109","1","0","0",".","0","14425",-99,"0",NA,NA
"20140115","American Capital Senior","ACSF","02504D108","1","0","0",".","0","14418",2013,"0",NA,NA
"20140115","Cypress Energy Partners LP","CELP","232751107","1","0","1","10826000","0","14380",-99,"0",NA,NA
"20140117","CHC Group Ltd","HELI","G0702110","1","0","0",".","0","14416",1987,"0",NA,NA
"20140117","EP Energy Corp","EPE","268785102","1","0","1","244753000","0","14392",1980,"0",NA,NA
"20140117","Hennesey Capital Acq","HCACU","425886207","1","0","1","12500000","0","14543",2013,"0",NA,NA
"20140117","RSP Permian","RSPP","74978Q105","1","2","0",".","0","14408",2010,"0",NA,NA
"20140123","Santander Consumer USA Hold","SC","80283M101","1","2","0",".","0","14414",1995,"0",NA,NA
"20140124","Care.com","CRCM","141633107","1","1","0",".","0","14378",2006,"0",NA,NA
"20140124","Rice Energy","RICE","762760106","1","2","0",".","0","14409",2008,"0",NA,NA
"20140130","Celladon","CLDN","15117E107","1","1","0",".","0","14423",2000,"0",NA,NA
"20140130","Dicerna Pharmaceuticals","DRNA","253031108","1","1","0",".","0","14426",2006,"0",NA,NA
"20140131","Cara Therapeutics","CARA","140755109","1","1","0",".","0","14422",2004,"0",NA,NA
"20140131","Intrawest Resorts Holdings","SNOW","46090K109","1","0","0",".","0","14393",1976,"0",NA,NA
"20140131","Malibu Boats","MBUU","56117J100","1","0","1","22429000","0","14434",1982,"0",NA,NA
"20140131","New Home Co","NWHM","645370107","1","2","0",".","0","14400",2009,"0",NA,NA
"20140131","Trevena","TRVN","89532E109","1","1","0",".","0","14442",2007,"0",NA,NA
"20140131","Ultragenyx Pharmaceutical","RARE","90400D108","1","1","0",".","0","14436",2010,"0",NA,NA
"20140205","Auspex Pharmaceuticals","ASPX","05211J102","1","1","0",".","0","14448",2001,"0",NA,NA
"20140205","Biocept","BIOC","09072V105","1","0","0",".","0","14449",1997,"0",NA,NA
"20140205","CM Finance Inc","CMFN","12574Q103","7","0","0",".","0","14450",2012,"0",NA,NA
"20140205","Continental Building Products","CBPX","211171103","1","0","0",".","0","14478",1977,"0",NA,NA
"20140205","Genocea Biosciences","GNCA","372427104","1","1","0",".","0","14458",2006,"0",NA,NA
"20140205","uniQure BV","QURE","N9006410","1","1","1","17595000","0","14466",1998,"0",NA,NA
"20140206","Egalet","EGLT","28226B104","1","1","0",".","0","14455",2013,"0",NA,NA
"20140206","Eleven Biotherapeutics","EBIO","286221106","1","1","0",".","0","14452",2008,"0",NA,NA
"20140206","Ladder Capital","LADR","505743104","1","2","1","97152000","0","14489",2008,"0",NA,NA
"20140206","Revance Therapeutics","RVNC","761330109","1","1","0",".","0","14467",1999,"0",NA,NA
"20140207","Argos Therapeutics","ARGS","040221103","1","1","0",".","0","14447",1997,"0",NA,NA
"20140211","NephroGenex","NRX","640667101","1","1","0",".","0","14465",2004,"0",NA,NA
"20140212","Eagle Pharmaceuticals","EGRX","269796108","1","1","0",".","0","14456",2007,"0",NA,NA
"20140212","Flexion Therapeutics","FLXN","33938J106","1","1","0",".","0","14457",2007,"0",NA,NA
"20140212","Talmer Bancorp","TLMR","87482X101","1","1","0",".","0","14471",2003,"1",NA,NA
"20140213","Amedica","AMDA","023435100","1","1","0",".","0","14444",1996,"0",NA,NA
"20140213","Boulevard Acquisition Corp","BLVDU","10157P203","1","0","1","27562000","0","14590",2013,"0",NA,NA
"20140213","Concert Pharmaceuaticals","CNCE","20602210","1","1","0",".","0","14451",2006,"0",NA,NA
"20140213","Installed Building Products","IBP","45780R10","1","2","0",".","0","14479",1977,"1",NA,NA
"20140214","Inogen","INGN","45780L104","1","1","0",".","0","14459",2001,"0",NA,NA
"20140221","Semler Scientific","SMLR","81684M104","1","0","0",".","0","14469",2007,"0",NA,NA
"20140227","Lumenis Ltd","LMNS","M6778Q121","1","2","1","35236000","0","14463",1991,"0",NA,NA
"20140228","Varonis Systems","VRNS","922280102","1","1","0",".","0","14472",2004,"0",NA,NA
"20140305","TriplePoint Venture Growth BDC","TPVG","89677Y100","6","0","0",".","0","14522",-99,"0",NA,NA
"20140306","Aquinox Pharmaceuticals Inc","AQXP","03842B101","1","1","0",".","0","14535",2003,"0",NA,NA
"20140306","Coupons.com Inc","COUP","22265J102","1","1","0",".","1","14504",1998,"0",NA,NA
"20140306","Recro Pharma Inc","REPH","75629F109","1","1","0",".","0","14550",2007,"0",NA,NA
"20140312","Achaogen Inc","AKAO","004449104","1","1","0",".","0","14530",2002,"0",NA,NA
"20140313","Castlight Health Inc","CSLT","14862Q100","1","1","1","88235000","0","14502",2008,"0",NA,NA
"20140313","Dipexium Pharmaceuticals LLC","DPRX","25456J104","1","0","0",".","0","14538",2010,"0",NA,NA
"20140313","Galmed Pharmaceuticals Ltd","GLMD","M4723810","1","0","0",".","0","14540",2000,"0",NA,NA
"20140319","Paylocity Holding Corp","PCTY","70438V106","1","1","0",".","0","14547",1997,"0",NA,NA
"20140320","Akebia Therapeutics Inc","AKBA","00972D105","1","1","0",".","0","14531",2007,"0",NA,NA
"20140320","MediWound Ltd","MDWD","M68830104","1","0","0",".","0","14546",2000,"0",NA,NA
"20140320","Q2 Holdings Inc","QTWO","74736L109","1","1","0",".","0","14516",2005,"0",NA,NA
"20140320","Ruthigen Inc","RTGN","783330103","1","0","1","4804290","0","14551",2013,"0",NA,NA
"20140321","A10 Networks Inc","ATEN","002121101","1","1","0",".","0","14495",2004,"0",NA,NA
"20140321","Amber Road Inc","AMBR","02318Y108","1","1","0",".","0","14499",1984,"0",NA,NA
"20140321","Borderfree Inc","BRDR","09970L100","1","1","0",".","1","14537",1999,"0",NA,NA
"20140321","TPG Specialty Lending Inc","TSLX","87265K102","3","0","0",".","0","14520",-99,"0",NA,NA
"20140321","Versartis Inc","VSAR","92529L102","1","1","0",".","0","14555",2008,"0",NA,NA
"20140326","First Trust New Opportunities","FPL","33739M100","3","0","0",".","0","14507",-99,"0",NA,NA
"20140326","King Digital Entertainment plc","KING","G5258J109","1","1","0",".","1","14524",2003,"0",NA,NA
"20140326","Nord Anglia Education","NORD","G6583A10","1","0","0",".","0","14527",1972,"0",NA,NA
"20140326","Nuveen All Cap Energy MLP","JMLP","67075E108","3","0","0",".","0","14514",2013,"0",NA,NA
"20140326","Oxbridge Re Holdings Ltd","OXBRU","G6856M122","1","0","1","6000000","0","14661",2013,"0",NA,NA
"20140327","Applied Genetic Technologies","AGTC","03820J100","1","1","0",".","0","14528",1999,"0",NA,NA
"20140327","Square 1 Financial","SQBK","85223W101","1","1","1","29602096","0","14553",2005,"0",NA,NA
"20140327","TriNet Group","TNET","896288107","1","2","0",".","0","14521",1988,"0",NA,NA
"20140328","2U, Inc","TWOU","90214J101","1","1","0",".","1","14554",2008,"0",NA,NA
"20140328","Aerohive Networks","HIVE","007786106","1","1","0",".","1","14498",2006,"0",NA,NA
"20140328","Bluerock Residential Growth","BRG","09627J102","1","0","1","5557000","0","14500",2008,"0",NA,NA
"20140328","CBS Outdoor Americas","CBSO","14987J106","1","0","0",".","0","14503",-99,"0",NA,NA
"20140328","Energous","WATT","29272C103","1","0","0",".","0","14556",2012,"0",NA,NA
"20140328","Everyday Health","EVDY","300415106","1","1","0",".","1","14506",2002,"0",NA,NA
"20140401","1347 Property Insurance Hldgs","PIH","68244P107","1","0","0",".","0","14607",2012,"0",NA,NA
"20140402","The Rubicon Project Inc","RUBI","78112V102","1","1","0",".","0","14580",2007,"0",NA,NA
"20140403","Corium International Inc","CORI","21887L107","1","1","0",".","0","14594",1995,"0",NA,NA
"20140403","Tarena International Inc","TEDU","876108101","2","1","1","50657389","1","14611",2003,"0",NA,NA
"20140404","Five9 Inc","FIVN","338307101","1","1","0",".","0","14596",2001,"0",NA,NA
"20140404","GrubHub Inc","GRUB","400110102","1","1","0",".","1","14567",2004,"0",NA,NA
"20140404","IMS Health Holdings Inc","IMS","44970B109","1","0","0",".","0","14570",1988,"0",NA,NA
"20140404","Opower Inc","OPWR","68375Y109","1","1","0",".","0","14578",2007,"0",NA,NA
"20140409","iKang Healthcare Group Inc","KANG","45174L108","2","1","1","32167000","0","14600",2011,"0",NA,NA
"20140409","La Quinta Holdings Inc","LQ","50420D108","1","0","0",".","0","14573",1968,"0",NA,NA
"20140410","Adamas Pharmaceuticals Inc","ADMS","00548A106","1","1","0",".","0","14589",2000,"0",NA,NA
"20140410","Ally Financial Inc","ALLY","02005N100","1","0","0",".","0","14558",1924,"0",NA,NA
"20140410","Cerulean Pharma Inc","CERU","15708Q105","1","1","0",".","0","14591",2005,"0",NA,NA
"20140411","Enable Midstream Partners LP","ENBL","292480100","1","0","1","415711000","0","14564",-99,"0",NA,NA
"20140411","Farmland Partners Inc","FPI","31154R109","1","0","0",".","0","14566",2013,"0",NA,NA
"20140411","Phibro Animal Health Corp","PAHC","71742Q106","1","0","1","37811161","0","14603",1947,"0",NA,NA
"20140411","Zoe's Kitchen Inc","ZOES","98979J109","1","2","0",".","0","14588",1995,"0",NA,NA
"20140415","City Office REIT Inc","CIO","178587101","1","1","0",".","0","14559",2013,"0",NA,NA
"20140415","Paycom Software Inc","PAYC","70432V102","1","1","0",".","0","14579",1998,"0",NA,NA
"20140416","Moelis & Co LLC","MC","60786M105","1","0","1","15331000","0","14574",2007,"0",NA,NA
"20140416","Opus Bank","OPB","684000102","1","0","0",".","0","14602",1982,"0",NA,NA
"20140416","TriVascular Technologies Inc","TRIV","89685A102","1","1","0",".","0","14612",2007,"0",NA,NA
"20140417","Leju Holdings Ltd","LEJU","50187J108","2","0","1","133592060","0","14572",2008,"0",NA,NA
"20140417","Sabre Corp","SABR","78573M104","1","0","0",".","0","14608",1996,"0",NA,NA
"20140417","Sportsman's Warehouse Hldg Inc","SPWH","84920Y106","1","0","0",".","0","14609",1986,"0",NA,NA
"20140417","Vital Therapies Inc","VTL","92847R104","1","1","0",".","0","14615",2003,"0",NA,NA
"20140417","Weibo Corp","WB","948596101","2","0","1","197238000","1","14616",2009,"0",NA,NA
"20140425","Quotient Ltd","QTNTU","G73268","1","1","0",".","0","14666",2012,"0",NA,NA
